,region,value
3148806,32173,0
3149087,79057,1
3149094,07538,0
3149952,15713,0
3150391,99760,2
3150795,74856,1
3150895,41649,0
3151801,43926,0
3152617,25873,0
3153070,65247,1
3153961,74338,1
3154206,65808,1
3154317,83540,2
3154558,58379,1
3154758,35098,0
3154921,63091,1
3155259,32752,0
3155921,85243,2
3156838,15465,0
3157448,84791,2
3157449,93222,2
3157635,74872,1
3158673,01093,0
3159402,92816,2
3159454,97371,2
3159696,20045,0
3159949,43773,0
3160940,97380,2
3162204,92132,2
3164467,54888,1
3164506,72947,1
3165955,53929,1
3165984,87192,2
3166283,48816,0
3166628,17017,0
3167857,98860,2
3168314,93302,2
3169241,29622,0
3169291,16874,0
3170065,61432,1
3170281,45685,0
3170747,99632,2
3170753,74865,1
3171541,18231,0
3171639,01525,0
3171771,56098,1
3173671,85624,2
3174302,72619,1
3174303,68902,1
3174399,33061,0
3174440,84772,2
3175279,24328,0
3175555,72088,1
3175777,62339,1
3175844,96836,2
3177203,57234,1
3177487,70157,1
3177495,96812,2
3177586,74850,1
3177835,03282,0
3178680,73059,1
3179039,07301,0
3179475,57226,1
3179700,39176,0
3179791,38704,0
3180209,45319,0
3180933,52653,1
3182922,95397,2
3183176,93624,2
3183526,45346,0
3185610,47223,0
3185756,36013,0
3185766,27412,0
3186005,50533,1
3186131,62830,1
3186505,90223,2
3186597,30049,0
3186609,63333,1
3186825,25047,0
3187083,70054,1
3187469,22194,0
3187690,21714,0
3187736,78527,1
3189484,15535,0
3190373,79954,1
3190628,65014,1
3190955,61449,1
3191269,73553,1
3191418,43932,0
3191771,72842,1
3192499,14538,0
3192521,77597,1
3192616,15251,0
3192811,79225,1
3192964,95418,2
3194299,25235,0
3194885,86512,2
3196794,83839,2
3197480,37727,0
3197632,42036,0
3197739,44503,0
3197986,41828,0
3198458,24639,0
3198571,64861,1
3198645,87319,2
3198744,42081,0
3199082,56723,1
3199532,54769,1
3199937,76621,1
3199974,79325,1
3200025,76436,1
3200477,87829,2
3200479,95108,2
3200480,09360,0
3200699,04024,0
3201185,69169,1
3202741,15094,0
3202821,44620,0
3203245,57434,1
3206070,72863,1
3206408,11254,0
3207857,54896,1
3208876,96913,2
3209959,47722,0
3210107,15673,0
3210552,59414,1
3210999,20579,0
3212279,24485,0
3212619,41824,0
3212888,93581,2
3213058,57761,1
3214069,57793,1
3214173,85299,2
3214829,76511,1
3215838,23937,0
3215888,64661,1
3215918,84323,2
3216179,46149,0
3216434,49075,0
3216438,74957,1
3216889,46742,0
3218213,57001,1
3218247,60488,1
3218980,79781,1
3219761,89557,2
3219806,63811,1
3219816,60938,1
3220390,94581,2
3220526,43321,0
3220803,89111,2
3221473,91015,2
3222834,60963,1
3222843,34774,0
3223734,75468,1
3223858,36006,0
3223905,38137,0
3223906,25106,0
3224374,65726,1
3225007,62091,1
3226278,18851,0
3226329,79052,1
3227377,38925,0
3227683,07516,0
3227890,71770,1
3228582,58059,1
3229088,40370,0
3229142,93024,2
3229728,77540,1
3229859,71670,1
3230279,10160,0
3230487,92280,2
3231363,47561,0
3231518,33233,0
3232299,11072,0
3232600,00692,0
3232819,72654,1
3234391,93922,2
3234900,91615,2
3235019,19235,0
3235125,61811,1
3235289,23398,0
3235545,95716,2
3235597,42458,0
3236333,95904,2
3236688,19410,0
3237098,35649,0
3237759,71353,1
3238333,39323,0
3238485,29516,0
3238836,43305,0
3239262,84338,2
3239578,73838,1
3239888,62539,1
3240372,26444,0
3241386,93243,2
3241865,59066,1
3241867,99519,2
3242409,21916,0
3242492,77363,1
3242525,51231,1
3243472,50864,1
3244123,56666,1
3244125,13064,0
3244530,47023,0
3245066,30321,0
3245232,65205,1
3245337,45501,0
3246234,68857,1
3246750,76939,1
3246862,16443,0
3246899,10276,0
3247793,92927,2
3248686,45696,0
3249079,17974,0
3249083,88029,2
3249424,83701,2
3249755,15547,0
3249770,92339,2
3250898,71968,1
3251078,63939,1
3251094,31060,0
3251697,73172,1
3251901,77231,1
3252341,22905,0
3252344,38083,0
3252611,78369,1
3252842,56291,1
3253475,97813,2
3255357,21235,0
3255492,36318,0
3255615,28280,0
3255671,93330,2
3256018,54725,1
3256624,41085,0
3256837,17060,0
3257075,99213,2
3257083,62690,1
3257124,07703,0
3257354,48159,0
3257579,13338,0
3257756,59258,1
3258493,11956,0
3259232,09620,0
3263202,57375,1
3264091,92051,2
3264365,15378,0
3264416,45362,0
3265205,64496,1
3265248,48437,0
3265758,52720,1
3266224,73079,1
3266656,32358,0
3267398,77588,1
3268895,70034,1
3269261,78146,1
3269263,04266,0
3269909,10481,0
3270122,43910,0
3270226,95312,2
3270292,95563,2
3270429,34003,0
3270441,38366,0
3271029,97323,2
3271282,67761,1
3272132,26763,0
3272357,07806,0
3272466,56670,1
3273586,34979,0
3274010,17332,0
3274039,92642,2
3275020,52410,1
3275197,83127,2
3275363,98357,2
3275374,76095,1
3276373,76957,1
3276995,85724,2
3279247,68977,1
3279320,24168,0
3279489,20656,0
3280153,55779,1
3280690,68947,1
3280720,91609,2
3281495,10163,0
3281615,78618,1
3281820,41559,0
3282703,97462,2
3283290,94016,2
3283761,13201,0
3284075,23966,0
3284591,45695,0
3285242,81141,2
3287272,12069,0
3287389,87942,2
3288085,50236,1
3288291,96660,2
3288702,47971,0
3289538,71259,1
3289666,31038,0
3290181,42076,0
3290413,12420,0
3291702,87515,2
3291705,85011,2
3293715,96649,2
3293838,97632,2
3295091,17860,0
3295228,68376,1
3295488,57379,1
3295627,54413,1
3296479,46971,0
3296501,87006,2
3296770,01031,0
3296802,58038,1
3298088,76041,1
3298256,68773,1
3298378,98508,2
3298631,53587,1
3298722,82938,2
3298747,85265,2
3298861,12235,0
3299049,74733,1
3299213,04033,0
3299263,42653,0
3299309,37723,0
3299310,68842,1
3299541,81031,2
3299996,70585,1
3300266,23081,0
3300818,35575,0
3301047,08557,0
3301332,57034,1
3301585,25921,0
3302015,01965,0
3302034,37864,0
3302382,56385,1
3302441,26102,0
3302851,03601,0
3303521,19891,0
3304027,67557,1
3306490,66041,1
3306681,49853,0
3307442,74641,1
3307471,77349,1
3308104,79733,1
3308685,14466,0
3309534,08212,0
3309649,97536,2
3309952,61486,1
3310465,47590,0
3311177,72941,1
3312461,02423,0
3312654,58652,1
3312981,89499,2
3313137,74759,1
3313284,29925,0
3313719,00927,0
3313824,46728,0
3314252,73066,1
3314312,17888,0
3314314,85285,2
3315446,13801,0
3315716,86436,2
3315883,78528,1
3316306,81148,2
3316509,73570,1
3316669,24150,0
3316939,39861,0
3317287,90843,2
3317414,18602,0
3317539,76827,1
3318233,22849,0
3319934,75802,1
3320786,97962,2
3322146,38054,0
3322397,15451,0
3322909,59415,1
3323239,29368,0
3323500,71061,1
3323936,23177,0
3324150,43115,0
3324322,15502,0
3325393,70182,1
3325637,90091,2
3325984,64686,1
3326130,10478,0
3326158,52581,1
3328011,46776,0
3328184,16204,0
3328216,29804,0
3328596,37869,0
3329360,43432,0
3329962,62543,1
3330584,46982,0
3331046,20757,0
3331349,33528,0
3331833,10111,0
3332557,00949,0
3333286,71067,1
3333771,01138,0
3333987,48349,0
3334284,70502,1
3334719,38573,0
3334734,40027,0
3336235,18970,0
3336244,77244,1
3336669,18035,0
3336706,19177,0
3337726,19435,0
3337991,18971,0
3339404,37202,0
3339991,72918,1
3340236,23963,0
3340601,78005,1
3340661,59412,1
3340730,72821,1
3341453,31090,0
3342163,75277,1
3342409,77977,1
3342419,31139,0
3342421,54931,1
3342668,35252,0
3343046,36559,0
3343525,03445,0
3343613,12923,0
3344112,51563,1
3344273,40512,0
3345035,32923,0
3345716,29633,0
3346446,48652,0
3346591,25033,0
3347388,50601,1
3349999,95728,2
3350355,52320,1
3351720,95537,2
3352075,92022,2
3352424,79381,1
3352538,36850,0
3352669,38362,0
3353111,12517,0
3353202,71462,1
3353291,93475,2
3353964,15455,0
3354179,98509,2
3354477,31072,0
3357078,73136,1
3357532,76474,1
3357598,66869,1
3357827,16938,0
3358495,97812,2
3358502,24506,0
3358625,25612,0
3359025,55967,1
3359334,14427,0
3361445,24436,0
3361532,76804,1
3362952,84735,2
3363960,62612,1
3365123,17823,0
3365289,16731,0
3365432,83850,2
3365965,97040,2
3366452,52728,1
3366560,92838,2
3366829,35130,0
3369548,61489,1
3369570,00725,0
3369814,41564,0
3369816,59820,1
3370814,24627,0
3371076,18342,0
3371171,71464,1
3371316,24567,0
3372120,37808,0
3372123,41332,0
3372864,67227,1
3373201,89024,2
3373214,93464,2
3374169,17371,0
3374191,72478,1
3374998,80943,2
3375027,06789,0
3375251,62463,1
3375753,93062,2
3376075,50153,1
3376099,98207,2
3376776,96930,2
3377264,25506,0
3378346,24566,0
3378823,27289,0
3379209,93254,2
3379563,30522,0
3379660,87552,2
3379686,83255,2
3380708,92184,2
3380771,58563,1
3381787,40464,0
3382937,27980,0
3383468,61769,1
3384017,91804,2
3385968,93904,2
3385988,40510,0
3386118,61067,1
3386394,79546,1
3386422,15450,0
3386431,00682,0
3387364,32050,0
3387575,32198,0
3387577,26546,0
3387798,80425,2
3388738,70664,1
3389747,03812,0
3389849,64428,1
3390216,41619,0
3390721,32466,0
3390794,41171,0
3391075,68820,1
3391136,15088,0
3391559,75643,1
3391827,31780,0
3392137,58647,1
3392746,57365,1
3393214,15490,0
3393622,72959,1
3393794,15348,0
3394541,57268,1
3394802,04216,0
3395194,92341,2
3395223,98061,2
3395640,74651,1
3395994,22481,0
3396041,84531,2
3396191,68971,1
3396308,62674,1
3396509,01012,0
3396725,49459,0
3397171,20621,0
3398727,66941,1
3398935,50446,1
3399684,70784,1
3400126,73037,1
3400380,74425,1
3400729,37335,0
3400775,74528,1
3400824,97481,2
3400930,78147,1
3401201,90125,2
3401683,57626,1
3401780,55821,1
3402919,33575,0
3403242,72004,1
3403629,52530,1
3404169,45358,0
3404576,74829,1
3405817,02880,0
3406060,50680,1
3407131,22731,0
3407796,59313,1
3409105,45160,0
3409148,13503,0
3410811,16750,0
3410849,64873,1
3413856,66846,1
3414607,13310,0
3414715,32123,0
3414822,40591,0
3414833,78594,1
3415286,50599,1
3415845,72348,1
3415952,36670,0
3415967,42733,0
3416113,27602,0
3416408,10975,0
3417548,39552,0
3417593,85548,2
3418210,02531,0
3418266,33249,0
3418283,48720,0
3418411,35032,0
3419309,23471,0
3419968,17235,0
3421774,01231,0
3422175,90921,2
3422547,47881,0
3422647,91366,2
3423158,93621,2
3423185,63636,1
3423768,11399,0
3423927,94504,2
3424459,51051,1
3425221,70153,1
3425303,63936,1
3425595,62451,1
3425762,23126,0
3426432,76558,1
3427615,04415,0
3428458,64740,1
3428782,76796,1
3429387,52362,1
3430120,33680,0
3430711,68627,1
3431262,47145,0
3431269,40584,0
3431320,08224,0
3432215,66115,1
3432329,24165,0
3433250,50163,1
3434558,85785,2
3435032,38253,0
3436307,77420,1
3436725,12176,0
3436864,49892,0
3437080,32185,0
3437380,62982,1
3440561,14717,0
3441136,42050,0
3441933,35580,0
3442449,72376,1
3442483,66933,1
3442501,27281,0
3442636,13450,0
3442637,85380,2
3443123,67850,1
3443165,84409,2
3444125,79708,1
3444193,50308,1
3445360,12985,0
3445672,64660,1
3446161,75485,1
3446399,43570,0
3448364,00698,0
3449489,64474,1
3450731,28793,0
3451691,96703,2
3452136,62810,1
3452710,24442,0
3452875,86054,2
3453248,58005,1
3453677,63359,1
3453866,56510,1
3455242,35402,0
3456257,94000,2
3456720,43755,0
3459047,53171,1
3459103,13762,0
3459595,09365,0
3459596,63862,1
3459732,53187,1
3459836,58765,1
3460456,97709,2
3460458,52056,1
3460681,75470,1
3461837,72347,1
3462087,09567,0
3462282,03838,0
3462743,44837,0
3466146,25090,0
3469036,04761,0
3469041,31783,0
3469246,73627,1
3469646,30616,0
3469909,34327,0
3470209,90246,2
3471090,46344,0
3471366,89402,2
3471369,68413,1
3472811,96787,2
3473001,30399,0
3473467,55142,1
3473667,08349,0
3473828,91616,2
3475227,97104,2
3475433,59466,1
3476314,25646,0
3477037,52561,1
3477610,66554,1
3478072,49050,0
3478357,18077,0
3479448,03843,0
3479626,72451,1
3479981,06439,0
3480041,75944,1
3481776,43944,0
3481938,09649,0
3482165,61049,1
3482698,99514,2
3482987,37222,0
3483066,08862,0
3483938,24312,0
3484052,23357,0
3484202,15828,0
3484484,85530,2
3484645,11027,0
3485253,56681,1
3485919,85238,2
3486245,51553,1
3486261,51342,1
3486321,89162,2
3486497,72554,1
3487540,26146,0
3488359,78352,1
3489031,69120,1
3489497,09706,0
3490024,45222,0
3491045,46393,0
3491097,17088,0
3493583,11458,0
3494742,08541,0
3495335,67865,1
3497088,14549,0
3497287,10125,0
3497316,66439,1
3497756,31604,0
3497943,09372,0
3498373,16645,0
3499160,72326,1
3500214,26852,0
3500499,97280,2
3500500,29594,0
3500839,48321,0
3500985,96562,2
3501336,56017,1
3501808,05658,0
3503596,04965,0
3506080,27818,0
3508259,06723,0
3508514,45851,0
3509090,60159,1
3509314,68938,1
3509781,63787,1
3509820,31637,0
3510296,18845,0
3510354,47942,0
3510394,68973,1
3510571,34007,0
3510721,82442,2
3510839,12738,0
3511536,47940,0
3514131,94145,2
3514157,05871,0
3514486,11734,0
3514972,38625,0
3515585,01067,0
3515629,96665,2
3515831,73735,1
3515852,05145,0
3516620,04087,0
3518603,98206,2
3518956,83845,2
3519021,64460,1
3519119,72662,1
3520072,53793,1
3520403,75977,1
3520481,88311,2
3520859,02218,0
3523207,16883,0
3523467,13319,0
3524318,85476,2
3526124,79996,1
3526523,84018,2
3527002,46182,0
3527086,38626,0
3528688,79033,1
3529111,97456,2
3530673,60671,1
3531144,95699,2
3532599,05774,0
3532747,84749,2
3533402,24500,0
3533550,61427,1
3534301,78714,1
3534406,64742,1
3536564,67441,1
3536647,11564,0
3537155,56653,1
3538155,65898,1
3538388,84632,2
3538776,24981,0
3538808,94054,2
3539292,15942,0
3539508,15275,0
3539602,20373,0
3540338,97120,2
3540836,56119,1
3540895,27821,0
3541020,94136,2
3542292,28220,0
3543619,65055,1
3543655,95759,2
3544145,38721,0
3544750,43971,0
3544894,26161,0
3544910,80809,2
3545371,78008,1
3545660,73481,1
3545663,99146,2
3545670,49848,0
3546070,14475,0
3546887,12132,0
3546911,32067,0
3547300,71472,1
3547955,97910,2
3548855,75642,1
3549239,06828,0
3550361,27418,0
3551744,32464,0
3552144,94125,2
3552460,99008,2
3552546,95697,2
3553384,85902,2
3554114,75574,1
3554197,08353,0
3554809,47308,0
3554888,12201,0
3555151,59067,1
3555217,75360,1
3555467,78870,1
3556744,60454,1
3556752,18241,0
3557994,72013,1
3558041,78760,1
3559251,66781,1
3559573,54862,1
3560140,94310,2
3560317,05681,0
3562930,51453,1
3563085,32083,0
3565300,94927,2
3565446,35587,0
3565978,40280,0
3566482,74067,1
3566713,61441,1
3567000,24957,0
3567505,50607,1
3567605,50318,1
3568252,02344,0
3568584,89035,2
3569805,58844,1
3570797,41271,0
3571355,24457,0
3572545,54922,1
3573177,77225,1
3573219,46926,0
3573280,30111,0
3573842,81210,2
3575092,51020,1
3575132,97341,2
3575835,85269,2
3576196,75404,1
3577367,56375,1
3577945,62478,1
3578052,84131,2
3579386,54479,1
3579451,30572,0
3579970,34039,0
3581092,02020,0
3581783,67138,1
3582096,63536,1
3582097,63545,1
3582341,62836,1
3583195,27404,0
3583330,72432,1
3584229,27361,0
3584630,62994,1
3585722,60038,1
3586506,41425,0
3586775,49239,0
3586790,85356,2
3589236,25557,0
3589251,56481,1
3589613,99123,2
3591008,68961,1
3593127,98920,2
3593842,12219,0
3594123,16434,0
3594482,25259,0
3594606,96113,2
3594752,66724,1
3594907,31720,0
3595082,73664,1
3595714,47375,0
3596254,78632,1
3596299,54627,1
3596509,77991,1
3596528,59845,1
3596647,81323,2
3597528,72651,1
3597748,61453,1
3599286,48153,0
3599390,47537,0
3599720,58384,1
3599964,85327,2
3600857,04655,0
3601792,06151,0
3602128,54626,1
3602780,50604,1
3602901,27543,0
3603391,73113,1
3603676,13782,0
3603805,27624,0
3604354,68304,1
3604554,20822,0
3604720,63751,1
3605216,97868,2
3605288,29346,0
3605757,09880,0
3608884,92157,2
3609686,61544,1
3610815,79097,1
3612403,66510,1
3612550,54749,1
3612862,73082,1
3612978,17238,0
3614973,62835,1
3618767,43760,0
3619454,78136,1
3619455,78050,1
3620746,50403,1
3622614,28909,0
3622849,34035,0
3624492,11410,0
3626404,97118,2
3626414,91742,2
3626921,02471,0
3627425,86320,2
3629218,10592,0
3629845,54662,1
3630041,90406,2
3630565,79504,1
3631125,32877,0
3631746,18837,0
3632574,76264,1
3634839,95153,2
3634841,73648,1
3635069,67417,1
3636268,32326,0
3636627,33516,0
3636792,60530,1
3637272,09020,0
3637872,35183,0
3637915,35097,0
3638820,72333,1
3639058,89189,2
3639784,40988,0
3640113,06717,0
3640759,92033,2
3641025,62882,1
3642236,38291,0
3643526,38361,0
3644507,91046,2
3644550,95647,2
3644585,27014,0
3644870,55004,1
3645830,29484,0
3646839,21622,0
3647129,23122,0
3647383,40915,0
3647396,92636,2
3647853,53079,1
3647920,72122,1
3648163,96294,2
3648816,50233,1
3649923,22047,0
3650270,01939,0
3651239,47955,0
3651447,95943,2
3651723,99335,2
3652376,30505,0
3652430,20174,0
3653300,98216,2
3653635,05761,0
3654076,92216,2
3654465,00976,0
3655055,16153,0
3655448,10822,0
3655944,23646,0
3656036,56578,1
3656688,72208,1
3656957,06091,0
3657175,82932,2
3657500,07488,0
3657716,64489,1
3657730,56263,1
3658559,55031,1
3658659,91677,2
3660247,59874,1
3661230,13062,0
3661974,28397,0
3662028,87072,2
3662382,82649,2
3664019,50594,1
3664116,85067,2
3665206,69348,1
3665244,31035,0
3666135,23885,0
3666313,70541,1
3667762,65715,1
3667984,91759,2
3668416,78042,1
3668789,50672,1
3669482,68941,1
3669975,77453,1
3670417,34992,0
3670602,40050,0
3670617,15324,0
3672594,28070,0
3675095,13680,0
3675098,85078,2
3675924,23846,0
3676533,20116,0
3677663,22107,0
3677691,26656,0
3677849,63386,1
3680139,67427,1
3680383,44189,0
3680668,19442,0
3680762,15329,0
3681709,66451,1
3682082,23407,0
3682230,64642,1
3682302,66015,1
3682900,78944,1
3683043,96132,2
3683450,87317,2
3684126,04078,0
3684130,22210,0
3684401,21802,0
3685182,22741,0
3685391,09468,0
3686289,61242,1
3687546,75666,1
3688514,07507,0
3689281,92177,2
3689648,28770,0
3690000,28665,0
3692690,05823,0
3692829,28720,0
3693718,29018,0
3693721,41046,0
3693809,98243,2
3693813,27968,0
3694447,36030,0
3695577,26347,0
3695594,20701,0
3695989,90652,2
3698520,51523,1
3698876,36512,0
3699428,18248,0
3699921,62544,1
3700655,44611,0
3700824,25186,0
3701211,18465,0
3702164,44689,0
3702944,75476,1
3703244,99683,2
3703246,22121,0
3703399,24147,0
3703772,43333,0
3704112,64084,1
3704723,02714,0
3704998,72025,1
3705291,53701,1
3705488,21664,0
3705719,06020,0
3705721,32635,0
3705722,01101,0
3706576,73028,1
3706577,43843,0
3706705,78708,1
3707150,80293,2
3707439,77983,1
3707797,77289,1
3707798,78391,1
3708019,93665,2
3708181,24526,0
3708205,78058,1
3708343,59919,1
3708345,47151,0
3708346,91223,2
3708392,14441,0
3708615,14722,0
3708794,51572,1
3709410,69339,1
3710011,45862,0
3711872,79530,1
3713456,98111,2
3713461,78763,1
3713463,12151,0
3713475,33994,0
3713483,92268,2
3713682,79034,1
3714737,94516,2
3714802,99581,2
3715183,66758,1
3715693,15364,0
3715762,56722,1
3716542,38835,0
3716547,77881,1
3717000,37232,0
3720186,43451,0
3720481,79031,1
3720903,47949,0
3721556,00767,0
3721630,66222,1
3721638,43010,0
3721726,74342,1
3721944,84623,2
3722236,07000,0
3722257,38920,0
3722261,16634,0
3723196,49288,0
3723214,50642,1
3723574,72571,1
3723575,75437,1
3723963,98613,2
3724197,06857,0
3724356,95159,2
3724761,98041,2
3725131,17318,0
3725148,82322,2
3725187,88136,2
3725335,97049,2
3726038,58718,1
3726328,09350,0
3726372,24554,0
3726626,78536,1
3726724,62375,1
3726805,86341,2
3726807,35662,0
3728740,95462,2
3729053,92423,2
3729369,12067,0
3729430,41039,0
3729700,16240,0
3729840,68313,1
3730146,95950,2
3730277,56253,1
3730714,14237,0
3730763,71763,1
3731113,85038,2
3731565,79931,1
3731567,23058,0
3732853,87053,2
3733065,64631,1
3733325,72663,1
3733592,38587,0
3733976,08248,0
3734125,54721,1
3734609,18225,0
3734613,92690,2
3736548,22931,0
3737385,75566,1
3737691,94137,2
3737804,41651,0
3738717,28442,0
3739042,32906,0
3739075,26031,0
3739102,97437,2
3739667,48745,0
3739761,31648,0
3740113,09267,0
3740169,13751,0
3740209,48841,0
3740975,40810,0
3741125,53816,1
3741255,12301,0
3741611,73901,1
3742667,51649,1
3742986,75496,1
3743328,76824,1
3744014,68833,1
3744241,56016,1
3744544,39825,0
3745363,75558,1
3745389,37770,0
3745588,34270,0
3745604,73459,1
3746020,68330,1
3748016,94161,2
3748239,64136,1
3748486,18211,0
3748707,74567,1
3748980,96128,2
3749369,83113,2
3750023,36736,0
3750217,41180,0
3750286,47970,0
3750361,79044,1
3750763,01070,0
3750988,76193,1
3751157,53001,1
3751356,36555,0
3752708,57052,1
3752954,98256,2
3753417,41557,0
3753565,59829,1
3754098,27202,0
3755643,29114,0
3756105,15531,0
3757158,22024,0
3758436,17106,0
3758458,87592,2
3758459,13320,0
3758460,78709,1
3758462,87742,2
3758582,30362,0
3759068,49089,0
3759075,47808,0
3759105,36316,0
3759835,67074,1
3759886,37103,0
3760649,21081,0
3761010,44185,0
3761537,37313,0
3761748,11092,0
3761756,50448,1
3761970,83321,2
3762751,02672,0
3763168,32574,0
3764283,36767,0
3764485,20775,0
3765051,14354,0
3765071,60667,1
3765253,66962,1
3765593,24058,0
3765998,21677,0
3766355,11331,0
3767269,15687,0
3767463,09421,0
3768737,36858,0
3769279,51557,1
3769659,80434,2
3769809,33582,0
3770103,46500,0
3770470,79544,1
3770536,03058,0
3770584,59218,1
3770816,45460,0
3771913,48798,0
3772288,84059,2
3772885,44610,0
3772942,71965,1
3775083,09565,0
3776176,25523,0
3777167,35463,0
3777350,78891,1
3781229,33846,0
3781502,13083,0
3781852,77280,1
3782520,67447,1
3782522,73960,1
3783408,82190,2
3788179,63937,1
3788694,72602,1
3789079,59446,1
3790130,62571,1
3790548,43501,0
3791122,95559,2
3791903,58323,1
3792100,35447,0
